timestamp,price,amount
1517493600,9341.5698,9253.2015613
1517500800,9136.209,9168.27898356
1517508000,9017.6513,5726.35476974
1517515200,9344.2301,10187.84560988
1517522400,9225.336,4743.0357916
1517529600,8801.5284,10248.76917804
1517536800,8895.8126,9501.810716
1517544000,8788.14,7953.5627202
1517551200,8677.6,10431.52116982
1517558400,8548.6466,13077.39342806
1517565600,8304.9998,11537.83004904
1517572800,8854.5724,15777.38110868
1517580000,9072.0801,13625.55247004
1517587200,8731.2663,7942.61886244
1517594400,8700.0884,4737.31034786
1517601600,8630.8098,4011.13298336
1517608800,8881.76,4237.7418493
1517616000,8635,4463.5763492
1517623200,8358.6587,4692.86469638
1517630400,8517.0239,4947.97324062
1517637600,8707.4166,6769.98806816
1517644800,8920.6344,5131.6920565
1517652000,9110.6167,4881.36975782
1517659200,9245.7199,6721.89006602
1517666400,9188.9282,11545.79133886
1517673600,9205.99,5598.68778226
1517680800,9354.35,4916.18953724
1517688000,9142.6456,3183.90929374
1517695200,9234.1587,2838.89277102
1517702400,8940.6301,3138.13362606
1517709600,9217.8529,2926.95159586
1517716800,9257.7553,3240.72688494
1517724000,9199.2619,3579.42838968
1517731200,8846.0672,3117.95672028
1517738400,8635.7806,3503.99667878
1517745600,8712.2972,8450.02797506
1517752800,8837.6286,1653.69496616
1517760000,8501.0847,5211.80746488
1517767200,8260.7799,8313.89207948
1517774400,8101.7301,9453.2177444
1517781600,8188.0166,5051.75571808
1517788800,8103.6301,7919.39175934
1517796000,8161.7499,8064.3893988
1517803200,8205.02,6926.65670206
1517810400,7988.4,7974.44745456
1517817600,7888.0001,11671.85123254
1517824800,7591.91,12408.27173336
1517832000,7667.6544,9955.11620378
1517839200,7424.6198,18486.8283254
1517846400,7111.0016,11238.89849188
1517853600,6748.374,13830.74381464
1517860800,7134.1136,17443.62583914
1517868000,6959.4452,16198.42736774
1517875200,6500,12130.5502615
1517882400,6366.1259,15885.63002638
1517889600,6524.6298,21930.13846802
1517896800,6092.9654,20106.09469526
1517904000,6688.192,25682.07628436
1517911200,6557.482,23355.44158086
1517918400,7165.0339,21600.81732866
1517925600,7310.1106,25057.98582384
1517932800,7008.0107,18511.70401722
1517940000,7547.6967,18075.35273078
1517947200,7763.2607,15822.43608066
1517954400,7677.66,13991.3291577
1517961600,7598.6412,20349.05261936
1517968800,7239.2896,12974.53233108
1517976000,7423.5595,11275.96571942
1517983200,7693.8409,9675.50429298
1517990400,7955.4799,12982.15780586
1517997600,8136.5809,6867.82587666
1518004800,8205.02,4461.82886182
1518012000,8165.4901,3818.92752928
1518019200,8313.1,2783.4794621
1518026400,8140.064,1259.54627462
1518033600,8100.33,648.46503274
1518040800,7596.408,3048.34876888
1518048000,7880.0003,1821.9288072
1518055200,7988.9065,2018.55113832
1518062400,7998.9897,1349.6590388
1518069600,8292,1923.27353024
1518076800,8325,1726.91863244
1518084000,8468.0002,2900.66628752
1518091200,8441.3,3180.8641549
1518098400,8245.1082,1805.20390524
1518105600,8213.399,1578.70013538
1518112800,8417.7017,1121.90119032
1518120000,8216.0214,903.52230314
1518127200,8271.0116,898.07649688
1518134400,8015.9965,3266.9825451
1518141600,8076.8004,2787.53460756
1518148800,7894.3819,3086.26694152
1518156000,8021.8183,2057.7147607
1518163200,8239.9997,3884.25548156
1518170400,8300,3389.28773956
1518177600,8281.0842,3451.59907778
1518184800,8364,3407.6279364
1518192000,8620.3211,2036.9000662
1518199200,8640.5002,1081.02033206
1518206400,8550.2446,770.65983674
1518213600,8694.9995,1058.65226216
1518220800,8782,3033.43703864
1518228000,8898,1913.81710776
1518235200,8829.9999,2068.46989924
1518242400,8925.0505,2854.47464054
1518249600,8611.1001,3584.22521464
1518256800,8647.9997,3847.46343976
1518264000,8717.1784,2281.42381508
1518271200,8311.9968,3671.95939312
1518278400,8392.8034,5849.88483908
1518285600,8419.9764,2910.08997512
1518292800,8283.0396,2779.4265478
1518300000,8532.4991,3026.27448534
1518307200,8254.8987,3729.99396812
1518314400,8003.1003,5311.88107796
1518321600,8110.2001,6872.08665488
1518328800,7908.6992,8096.15528234
1518336000,8113.999,6804.32502114
1518343200,8175.1777,7054.29423258
1518350400,8257.03,5010.52555592
1518357600,8426,2408.42712
1518364800,8202.0007,2455.58355836
1518372000,8293.6444,1393.72751592
1518379200,8320.3277,690.12032848
1518386400,8060,1290.05538814
1518393600,8350.0204,2288.74692398
1518400800,8474.86,3668.81811904
1518408000,8386.0438,3695.41796224
1518408000,8386.0438,3695.41796224
1518415200,8482.8795,3792.52014376
1518422400,8789.9992,7674.70750778
1518429600,8640.2803,8162.42466652
1518436800,8661.3273,8863.07967294
1518444000,8640.0202,6785.82902386
1518451200,8759,4569.9972914
1518458400,8782.3929,3193.13700168
1518465600,8813.6163,2503.85856496
1518472800,8901.9998,2730.72673346
1518480000,8733.3984,3265.255009
1518487200,8750.0006,4486.66751254
1518494400,8612.001,4551.29726248
1518501600,8633.1688,6242.21606088
1518508800,8425.0404,6250.2589419
1518516000,8526.6496,5307.72534182
1518523200,8564.72,4061.69057022
1518530400,8500,3992.47411668
1518537600,8608.3001,2529.56369186
1518544800,8629.6885,1826.37288266
1518552000,8555,1564.02241076
1518559200,8532.2574,1221.90307772
1518566400,8652.0224,2732.50204804
1518573600,8688.0013,2709.28035936
1518580800,8819.0001,4681.01837662
1518588000,8887.3985,5756.22795642
1518595200,8785,7208.36071126
1518602400,8939.9996,6250.06718922
1518609600,9187.8668,7756.59611506
1518616800,9307.3479,4881.55413884
1518624000,9284.2893,2844.95113014
1518631200,9254.9111,2241.01107402
1518638400,9269.2096,1492.81527648
1518645600,9457,2020.5671714
1518652800,9377,2595.69887982
1518660000,9634.0039,3666.98525522
1518667200,9659.9999,4458.9884099
1518674400,9780.4467,5235.74114738
1518681600,9604.2098,7212.52431344
1518688800,9577.8493,6889.1430403
1518696000,9637,5473.75632566
1518703200,9774.0212,3959.78606254
1518710400,10032,3904.4171823
1518717600,10111.7976,2446.5375846
1518724800,9861.6492,1524.58267286
1518732000,10025.8091,1475.43257818
1518739200,10260.7783,2778.73018248
1518746400,10082.8345,3423.82745906
1518753600,10056.8357,5041.58258006
1518760800,9729.5387,4808.77942924
1518768000,9841.9701,7591.31844546
1518775200,9792.1881,5703.98571052
1518775200,9792.1881,5703.98571052
1518782400,9829.8589,5671.8445469
1518789600,10009.3704,4867.3714163
1518796800,10049.4626,2812.81386066
1518804000,10028.0221,1742.09490418
1518811200,10060.3485,1664.19091276
1518818400,10172,1438.75414776
1518818400,10172,1438.75414776
1518825600,10311.2961,2891.79576022
1518832800,10461.53,2792.67079476
1518840000,10493.004,4750.81000028
1518847200,10696.2793,5174.83041298
1518854400,10659.377,8747.15681056
1518861600,10692.375,5764.46289016
1518868800,10650,5916.35536374
1518876000,10709.0033,5002.26875986
1518883200,10784.8512,3234.17165182
1518890400,10702.5069,2104.02086502
1518897600,10791.0829,1715.73429272
1518904800,11060,2665.56767306
1518912000,11193.9998,2405.3048985
1518919200,10805.3129,3272.16728302
1518926400,10367.9998,5636.32362416
1518933600,10551.9803,5898.64210436
1518940800,10129.8939,7495.058878
1518948000,10577.0001,5568.30551298
1518955200,10700,6573.63513768
1518962400,10594.7503,4080.05624576
1518969600,10708.1686,3500.78753846
1518969600,10708.1686,3500.78753846
1518976800,10825.2554,2113.97931922
1518984000,10735.1904,1382.4959226
1518991200,10383.4835,1817.70298768
1518998400,10632.065,2402.11969596
1519005600,10532.6317,2991.21466972
1519012800,10463.3105,6616.15190376
1519020000,10800.0101,4671.31205212
1519027200,10920,5011.53490992
1519034400,10938,5485.78500316
1519041600,10922.6104,4887.1726634
1519048800,11187.9987,6334.77385086
1519056000,10935.7,3676.6127959
1519063200,11134.2325,3537.20730758
